Podhuvaga En Manasu Thangam,2017,,"Comedy, Romance",Thalapathy Prabhu,N/A,"Parthiban, Nivetha Pethuraj, Soori, Udhayanidhi Stalin",Tamil,India,N/A,3.8
Taramani,2017,,"Drama, Romance",Ram,Ram,"Anjali, Dongli Jumbo, Andrea Jeremiah, VenkateshBalaji",Tamil,India,3 nominations.,7.5
Velaiilla Pattadhari 2,2017,,"Action, Comedy",Soundarya R. Ashwin,"Soundarya R. Ashwin (screenplay), Dhanush (story and dialogue), Aanand Goradiya (hindi dialogue), Swati Goradiya (hindi dialogue), Mohan Nair (hindi dialogue)","Riaz Ahmed, Karrthik Ahuja, Bhai Amma, Rj Ananthi",Tamil,India,N/A,5.4
Thappattam,2017,,N/A,Mujibur Rahman,N/A,Durai Sudhakar,Tamil,India,N/A,N/A
Vivegam,2017,,"Action, Thriller",Siva,"Siva (screenplay), Siva (dialogue), Siva (story), Aadhi Narayana (screenplay)","Ajith Kumar, Vivek Oberoi, Kajal Aggarwal, Akshara Haasan","Tamil, Telugu, English, Kannada, German",India,1 nomination.,5.7
Pannam Pathinonnum Seyum,2017,,N/A,Jaya Krishnan,N/A,"Yog Japee, Alisha Khan, Karate Raja",Tamil,India,N/A,N/A
Kurangu Bommai,2017,,"Drama, Thriller",Nithilan,"Madonne Ashwin (Dialogue), Nithilan","Bharathiraja, Delna Davis, 'Ganja' Karuppu, Krishnamoorthy",Tamil,India,N/A,8.1
Oru Kanavu Pola,2017,,"Comedy, Drama, Romance",V.C. Vijayasankar,N/A,"Ramakrishnan, Amala Rose, Soundararaja",Tamil,India,N/A,7.8
Aaram Vetrumai,2017,,N/A,Hari Krishna,N/A,"Ajay, Gopika",Tamil,India,N/A,N/A
Kadhal Kasakuthaiya,2017,,"Drama, Romance",Dwarakh Raja,Dwarakh Raja,"Charle, Dhruvva, Jayaganesh, Linga",Tamil,India,N/A,8.2
Kathanayagan,2017,,Comedy,N/A,N/A,"Meera Krishnan, Saranya Ponvannan, Catherine Tresa, Vishnu Vishal",Tamil,India,N/A,5.2
Thupparivaalan,2017,,"Action, Crime, Thriller",Myshkin,Myshkin,"Vishal, Prasanna, Vinay Rai, Anu Emmanuel",Tamil,India,N/A,7.5
Kombay,2017,,N/A,Hafiz Ismail,N/A,"Charles Arun, Theertha",Tamil,India,N/A,N/A
Magalir Mattum,2017,,Drama,Bramma G.,"Uma Devi, Bramma G., Thamarai, Vivek","Jyotika, Urvashi, Saranya Ponvannan, Bhanupriya",Tamil,India,N/A,6.4
Aayirathil Iruvar,2017,,"Action, Drama, Romance",Saran,Saran,"Vinay Rai, Sakshi Chaudhary, Surabhi Santhosh, Kesha Khambhati",Tamil,India,N/A,4.6
Bayama Irukku,2017,,"Comedy, Horror",Jawahar,N/A,"Santhosh Prathap, Reshmi Menon, Jagan, Lollu Sabha Jeeva",Tamil,India,N/A,6.1
Kalavu Thozhirchalai,2017,,Thriller,T. Krishnasamy,T. Krishnasamy,"Vamsi Krishna, Kathir, Kushi, Kalanjiyam","Tamil, Tamil",India,N/A,5.9
Konjam konjam,2017,,Family,Uday Sankaran,Uday Sankaran,"Appukutty, Jayan Cherthala, Gayathri, Mansoor Ali Khan",Tamil,India,N/A,6.2
Pichuva Kaththi,2017,,"Action, Drama",Ayappan,N/A,"Yogi Babu, Inigo Prabakaran, Rajendran",Tamil,India,N/A,N/A
Theru Naaigal,2017,,Family,Hari Uthra,Hari Uthra,Pratheek,Tamil,India,N/A,N/A
Spyder,2017,,"Action, Thriller",A.R. Murugadoss,"Paruchuri Brothers (dialogue), A.R. Murugadoss (screenplay), A.R. Murugadoss (story), A.R. Murugadoss (tamil dialogue)","Mahesh Babu, Rakul Preet Singh, S.J. Suryah, Bharath Srinivasan","Telugu, Tamil",India,1 nomination.,6.6
Hara Hara Mahadevaki,2017,,"Comedy, Romance",Santhosh P. Jayakumar,Santhosh P. Jayakumar,"Kovai Babu, Dr. Vidhya Borgia, Chandru, Dayalan",Tamil,India,N/A,5.3
Karuppan,2017,,"Action, Thriller",R. Panneer Selvam,R. Panneer Selvam,"Kishore Kumar G., Kaveri, Sharath Lohitashwa, Pasupathy",Tamil,India,N/A,5.5
Neri,2017,,N/A,Bhagavathi Bala,N/A,"Mohan Kumar, Shriya Sri",Tamil,India,N/A,N/A
Solo,2017,,"Action, Drama, Thriller",Bejoy Nambiar,"Karthik R. Iyer (additional screenplay), Kartik R. Iyer (additional screenplay), Kartik R. Iyer (dialogue), Sreedevi Krishnan (additional screenplay), Anjali Nair (additional screenplay), Bejoy Nambiar (screenplay), Bejoy Nambiar (story), Bejoy Nambiar, Dhanya Suresh (dialogue)","Dulquer Salmaan, Dhansika, Sai Tamhankar, Neha Sharma","Malayalam, Tamil",India,1 nomination.,7.1
Chennaiyil Oru Naal 2,2017,,Thriller,Jpr,Rajesh Kumar (story),"Sarath Kumar, Napolean, Suhasini",Tamil,India,N/A,N/A
Mersal,2017,,"Action, Thriller",Atlee Kumar,"Atlee Kumar, Vijayendra Prasad (screenplay), Ramanagirivasan (dialogue)","Joseph Vijay, S.J. Suryah, Kajal Aggarwal, Samantha Ruth Prabhu",Tamil,India,13 wins & 7 nominations.,7.7
Meyaadha Maan,2017,,Romance,Rathna Kumar,Rathna Kumar,"Indhuja, Vivek Prasanna, Arun Prasath, Priya Bhavani Shankar",Tamil,India,N/A,7.5
Kadaisi Bench Karthi,2017,,Comedy,Ravee Paargavan,N/A,"Ravi Mariya, Angana Roy, Ruhani Sharma, Bharath Srinivasan",Tamil,India,N/A,4.2
Kalathur Gramam,2017,,Family,Adwaithan,Saran,Kishore,Tamil,India,N/A,7.1
Azhagin Bommi,2017,,N/A,Vijaykumar,N/A,Anandh,Tamil,India,N/A,N/A
Thittivasal,2017,,N/A,Prathap Murali,N/A,"Nassar, Karan Srinivas, Mahendran Vizha",Tamil,India,N/A,7.5
Uruthikol,2017,,Action,Ayyanar,N/A,"Kishore, Meghana",Tamil,India,N/A,N/A
Vizhithiru,2017,,Drama,Meera Kathiravan,N/A,"Abhinaya, Sara Arjun, S.P.B. Charan, Prathik Devalla",Tamil,India,N/A,6.5
Ippadai Vellum,2017,,"Action, Comedy",Gaurav Narayanan,Gaurav Narayanan,"Udhayanidhi Stalin, Manjima Mohan, Soori, Daniel Balaji",Tamil,India,N/A,5.8
Aramm,2017,,Drama,Gopi Nainar,N/A,"Nayanthara, Ramachandran Durairaj, Sunu Lakshmi, Kitty",Tamil,India,9 wins & 4 nominations.,7.9
Nenjil Thunivirundhal,2017,,"Action, Drama",Suseenthiran,Suseenthiran,"Mehreen Pirzada, Sundeep Kishan, Soori, Harish Uthaman",Tamil,India,N/A,N/A
Tharisu Nilam,2017,,N/A,Vedhaji Pandian,N/A,"Joshika Meera, Arun Thiyagu",Tamil,India,N/A,N/A
En Aaloda Seruppa Kaanom,2017,,Comedy,K.P. Jagan,K.P. Jagan,"Abhirami, Anandhi, Arjun, Yogi Babu",Tamil,India,N/A,5.4
Theeran Adhigaram Ondru,2017,,"Action, Crime, Thriller",H. Vinoth,H. Vinoth,"Karthi, Rakul Preet Singh, Abhimanyu Singh, Bose Venkat","Tamil, Telugu",India,3 wins & 7 nominations.,8.3
Guru Uchaththula Irukkaru,2017,,Comedy,B. Dhandapani,B. Dhandapani,"Aara, Imman Annachi, M.S. Baskar, Thalapathi Dinesh",Tamil,India,N/A,N/A
Idam Porul Aavi,2017,,N/A,Navaneet,N/A,N/A,Tamil,India,N/A,5.9
Indrajith,2017,,"Action, Adventure",Kalaprabhu Thanu,Kalaprabhu Thanu,"Gautham Karthik, Sachin Khedekar, Sudhanshu Pandey, Sonarika Bhadoria",Tamil,India,N/A,3.4
Laali,2017,,N/A,Aarupadaiyappan,N/A,"Tej Charanraj, Manobala, Shivani",Tamil,India,N/A,N/A
Veeraiyan,2017,,"Action, Romance",S. Fareed,N/A,"Aadukalam Naren, Inigo Prabakaran, Vela Ramamoorthy, Shiny",Tamil,India,N/A,5.3
Annadurai,2017,,"Action, Drama",G. Srinivasan,"Bhashyasree (telugu dialogue), G. Srinivasan","Vijay Antony, Diana Champika, Jewel Mary, Radha Ravi",Tamil,India,N/A,5.3
Thiruttu Payale 2,2017,,Thriller,Susi Ganesan,Susi Ganesan,"Amala Paul, Shyam Prasad, Prasanna, Bobby Simha",Tamil,India,N/A,6.8
12/12/1950,2017,,Comedy,Selvaah,N/A,"Yogi Babu, Thambi Ramaiah, Selvaah, John Vijay",Tamil,N/A,N/A,6.2
Richie,2017,,"Action, Crime",Gautham Ramachandran,N/A,"Nivin Pauly, Nataraja Subramanian, Shraddha Srinath, Prakash Raj",Tamil,India,N/A,5.3
Sathya,2017,,"Action, Crime, Thriller",Pradeep Krishnamoorthy,N/A,"Anandraj, Yogi Babu, Ramya Nambeeshan, Varalaxmi Sarathkumar",Tamil,India,N/A,6.6
Sol 87,2017,,"Short, Sci-Fi",Justin Kruse,"Justin Kruse, James MacDonald",James MacDonald,English,USA,N/A,6.3
Maayavan,2017,,"Mystery, Sci-Fi, Thriller",C.V. Kumar,N/A,"Sundeep Kishan, Lavanya Tripathi, Daniel Balaji, Mime Gopi",Tamil,India,N/A,7.3
Brahma.com,2017,,Action,P.S. Vijayakumar,N/A,"Sumita Hazarika, Nakhul, Rajendran, Siddharth Vipin",Tamil,India,N/A,6.3
Chennai 2 Singapore,2017,,"Comedy, Romance",Abbas Akbar,Abbas Akbar,"Gokul Anand, Rajesh Balachandiran, Emcee Jesz, Shiva Keshav",Tamil,"India, Singapore",N/A,7.6
Palli Paruvathile,2017,,Family,VasuBhaskar,N/A,"Sakthivel Kalkona, 'Ganja' Karuppu, Nandhanram, Ponvannan",Tamil,India,N/A,6.3
Sakka Podu Podu Raja,2017,,Comedy,G.L. Sethuraman,N/A,"Aryan, Ashmitha, Vtv Ganesh, Papri Ghosh",Tamil,India,N/A,4.2
Velaikkaran,2017,,"Action, Thriller",Mohan Raja,"A.N. Balakrishnan, Mohan Raja, Subha (screenplay), D. Suresh","Sivakarthikeyan, Fahadh Faasil, Nayanthara, Prakash Raj",Tamil,India,N/A,7.4
Imai,2017,,Drama,Vijay Mohan,N/A,"Akshya Priya, Sarish",Tamil,India,N/A,4.2
Balloon,2017,,"Horror, Thriller",Sinish,Sinish,"Anjali, Yogi Babu, Janani Iyer, Jai",Tamil,India,N/A,4.7
Sangu Chakkaram,2017,,"Comedy, Fantasy, Horror",Maarison,Maarison,"'Punnagai Poo' Geetha, Jeremy Roske, Dhilip Subbarayan",Tamil,India,N/A,N/A
Ulkuthu,2017,,Thriller,Caarthick Raju,N/A,"Dr. Chef Damodaran, Dinesh, Sharath Lohitashwa, Muthuraman",Tamil,India,N/A,6.8
Alli Arjuna,2002,,Romance,Saran,N/A,"Manoj Bharatiraaja, Richa Pallod",Tamil,India,N/A,4
Azhagi,2002,,"Drama, Romance",Thangar Bachan,"Thangar Bachan (screenplay), Thangar Bachan (story)","Parthiban, Nandita Das, Devayani, Sayaji Shinde",Tamil,India,1 win.,7.2
Pammal K. Sambandam,2002,,"Comedy, Musical",Mouli,"Crazy Mohan, Mouli","Kamal Haasan, Simran, Abbas, Sneha","Tamil, Telugu",India,N/A,7.1
Red,2002,,"Action, Drama",Singampuli,N/A,"Ajith Kumar, Priya Gill, Joy Badlani, Rajan P. Dev",Tamil,India,N/A,4.3
Dhaya,2002,,N/A,Senthil Kumar,"Senthil Kumar, V. Prabhakar (dialogue)","Dhamu, Janagaraj, Ramesh Khanna, Lakshmi",Tamil,India,N/A,4
Charlie Chaplin,2002,,Comedy,Sakthi Chidambaram,Sakthi Chidambaram,"Prabhudheva, Prabhu, Livingston, Abhirami",Tamil,India,N/A,N/A
Kamarasu,2002,,Drama,Anbazhagan,N/A,"Madhan Bob, Laila, Murali, Srividya",Tamil,India,N/A,N/A
Roja Kootam,2002,,Romance,Sasi,"Sasi (screenplay), Sasi (story)","Srikanth, Bhoomika Chawla, Raghuvaran, Radhika Sarathkumar",Tamil,India,N/A,6.1
Gemini,2002,,"Action, Comedy, Crime",Saran,"Mohan Nair (dialogues), Saran (screenplay), Saran (story), Saran","Vikram, Venkatesh Daggubati, Kiran Rathod, Kalabhavan Mani","Tamil, Hindi, Hindi",India,1 win.,6.1
Raajjiyam,2002,,Drama,Manoj Kumar,"Manoj Kumar (screenplay), R. Meghanathan (story), V. Prabhakar (dialogue)","Anand, Dileep, Janakaraj, Mansoor Ali Khan",Tamil,India,N/A,N/A
Thamizh,2002,,"Action, Drama",Hari,Hari,"Charle, Delhi Ganesh, Livingston, Crane Manohar",Tamil,India,N/A,6.1
Thamizhan,2002,,"Action, Drama",A. Majid,S.A. Chandrashekhar (screenplay),"Joseph Vijay, Priyanka Chopra, Nassar, Revathy","Tamil, Hindi",N/A,N/A,5.3
Junior Senior,2002,,Drama,J. Suresh,J. Suresh,"Charlie, Charulatha, Delhi Ganesh, Hamsavardhan",Tamil,India,N/A,4.1
Thulluvadho Ilamai,2002,,Drama,K. Selvaraghavan,K. Selvaraghavan,"Abhinay, Dhanush, Gangeshwari, Ramesh Khanna",Tamil,India,N/A,6.2
Unnai Ninaithu,2002,,Drama,Vikraman,N/A,"Suriya, Laila, Sneha, Ramesh Khanna",Tamil,India,N/A,7.1
123,2002,,Comedy,K. Subhash,N/A,"Prabhu Deva, Raju Sundaram, Nagendra Prasad, Jyotika",Telugu,India,N/A,5.7
Devan,2002,,"Action, Drama",Arun Pandiyan,Arun Pandiyan,"Karthik, Kousalya, Meena, Arun Pandiyan",Tamil,India,N/A,N/A
Ezhumalai,2002,,Action,Arjun,N/A,N/A,Tamil,India,N/A,5.5
Panchatanthiram,2002,,Comedy,K.S. Ravikumar,Crazy Mohan,"Kamal Haasan, Simran, Ramya Krishnan, Jayaram",Tamil,India,1 win.,7.9
Raja,2002,,Romance,Ezhil,N/A,"Ajith Kumar, Jyotika, Priyanka Upendra, Vadivelu",Tamil,India,N/A,3.4
Samurai,2002,,Action,Giordano Gederlini,"Alexandre Coquelle, Giordano Gederlini, Matthieu Le Naour","Cyril Mourali, Maï Anh Le, Yasuaki Kurata, Saïd Serrari","French, Japanese","Spain, France, Germany",N/A,3.3
Guruvamma,2002,,N/A,N/A,N/A,"Devayani, Livingston",Tamil,India,N/A,N/A
Shree,2002,,"Action, Drama",Pushpavasagan,"Pushpavasagan, Rajmathi","Ilavarasu, Kalyani, Riyaz Khan, Shrutika",Tamil,India,N/A,6.6
Youth,2002,,"Drama, Romance",Vincent Selva,"Prasanna Kumar, Trivikram Srinivas (story)","Fathima Babu, Madhan Bob, Bosskey, Diya",Tamil,India,N/A,5.6
Baba,2002,,"Action, Drama, Fantasy, Sci-Fi",Suresh Krishna,"Balakumaran (dialogue), Gopu-Babu (dialogue), Rajinikanth (screenplay), Rajinikanth (story), Sri Ramakrishna (Telugu dialogue)","Rajinikanth, Manisha Koirala, Sanghavi, Goundamani","Tamil, Telugu",India,N/A,4.8
Ivan,2002,,Action,Parthiban,Parthiban,"Meena, Parthiban, Soundarya, Thalaivasal Vijay",Tamil,India,1 win.,5
Sundhara Travels,2002,,Comedy,N/A,N/A,N/A,Tamil,India,N/A,5.4
Run,2002,,"Action, Comedy, Drama, Romance",N. Linguswamy,N. Linguswamy (screenplay),"Madhavan, Meera Jasmine, Atul Kulkarni, Vivek","English, Tamil, Telugu","USA, India",3 wins.,7.1
King,2002,,Action,N/A,N/A,"Nassar, Sneha, Vikram",Hindi,India,N/A,6
En Mana Vaanil,2002,,Comedy,Vinayan,N/A,"Jayasurya, Kavya Madhavan, Vadivelu",Tamil,India,N/A,5.4
Album,2002,,Drama,Vasanth Balan,N/A,"Aryan Rajesh, Neelima Rani, Shrutika",Telugu,India,N/A,N/A
Five Star,2002,,"Drama, Romance",Susi Ganesan,Susi Ganesan,"Kanika, Krishna, Prasana, Vijayan",Tamil,India,N/A,5.7
40 Years of University Challenge,2002,,"Documentary, Game-Show",Maire Tracey,Jim White,"Caroline Quentin, Bamber Gascoigne, Jeremy Paxman, Stephen Fry",English,UK,N/A,5.5
Bagavathi,2002,,"Action, Drama",A. Venkatesh,N/A,"Joseph Vijay, Reema Sen, Vadivelu, Ashish Vidyarthi",Tamil,India,1 win.,5
Game,2002,,"Short, Drama",Todd Albright,"Todd Albright (adaptation), Donald Barthelme (story)","A.J. Elez, Max Herholz",English,USA,N/A,N/A
Kadhal Azhivathillai,2002,,Drama,Thesingu Rajendar,Thesingu Rajendar,"Charmy Kaur, Riyaz Khan, Nalini, Thesingu Rajendar",Tamil,India,N/A,4.9
Spider-Man: The Ultimate Villain Showdown,2002,,"Animation, Action, Adventure, Fantasy, Romance, Sci-Fi",Bob Richardson,"Mark Hoffmeier, Stan Lee, Elliot S. Maggin, Meg McLaughlin, George Peters (additional material)","Dimitra Arliss, Sara Ballantine, Christopher Daniel Barnes, Bob Bergen",English,USA,N/A,7
April Maadhathil,2002,,Romance,S.S. Stanley,S.S. Stanley,"Balaji, Devan, Gayatri Jayaraman, Karunas",Tamil,India,N/A,6
Mutham,2002,,Thriller,S.A. Chandrashekhar,S.A. Chandrashekhar,"Aniruddha, M.S. Bhaskar, Madhan Bob, Charulatha",Tamil,India,N/A,N/A
Bala,2002,,Drama,Deepak,Deepak,"Rajan P. Dev, Meera Jasmine, Karunas, Mayilsamy",Tamil,India,N/A,3.1
Mounam Pesiyadhe,2002,,"Drama, Romance",Ameer Sultan,N/A,"Suriya, Trisha Krishnan, Nandha, Anju Mahendran","Tamil, Hindi",India,N/A,7.7
Kadhal Virus,2002,,N/A,Kathir,N/A,"Aachi Manorama, Richard Vijay, Sridevi Vijaykumar",Tamil,India,N/A,5.8
Girls Gone Wild: Doggy Style,2002,,"Short, Reality-TV",N/A,N/A,"Rappin' 4-Tay, Whitni Candiotto, Jaime Capdeboscq, Joe Francis",English,USA,N/A,3.2
Dhool,2003,,"Action, Drama",Dharani,Bharathan (dialogue),"Vikram, Jyothika, Reema Sen, Sayaji Shinde",Tamil,India,6 nominations.,7.2
Anbe Sivam,2003,,"Adventure, Comedy, Drama",Sundar C.,"Kamal Haasan (screenplay), Kamal Haasan (story), Madan (dialogue)","Kamal Haasan, Madhavan, Kiran Rathod, Nassar","Tamil, Hindi",India,2 wins & 3 nominations.,8.8
Chokka Thangam,2003,,N/A,Bhagyaraj,N/A,"Vinu Chakravarthy, S.S. Chandran, T.P. Gajendran, Goundamani",Tamil,India,N/A,N/A
Vaseegara,2003,,"Comedy, Romance",K. Selvabharathi,Trivikram Srinivas (story),"Joseph Vijay, Sneha, Vadivelu, Gayatri Jayaraman",Tamil,India,N/A,6
Aasai Aasaiyai,2003,,N/A,Ravi Mariya,Ravi Mariya,"Anandraj, Jiiva, Lavanya, Livingston",Tamil,India,N/A,4.9
Anbu Thollai,2003,,N/A,N/A,N/A,"Vinu Chakravarthy, Chinnijayanth, Gandhimathi, R. Pandiaraajan",Tamil,India,N/A,N/A
Anbu Thollai,2003,,N/A,N/A,N/A,"Vinu Chakravarthy, Chinnijayanth, Gandhimathi, R. Pandiaraajan",Tamil,India,N/A,N/A
Greatest Military Clashes,2003–,,Documentary,N/A,N/A,N/A,English,UK,N/A,5.7
Pallavan,2003,,Romance,Padmamagan,N/A,"Manoj Bharatiraaja, Rathi",Tamil,India,N/A,N/A
Dum,2003,,"Action, Crime, Drama, Thriller",Eeshwar Nivas,"Mehran (dialogue), Mehran (screenplay), Eeshwar Nivas (screenplay), Bunty Soorma (story)","Vivek Oberoi, Dia Mirza, Atul Kulkarni, Mukesh Rishi",Hindi,India,6 nominations.,5.6
Pethaino gia sena,2003,,Comedy,Panos Kokkinopoulos,Apostolos Tsaousoglou,"Akis Sakellariou, Gerasimos Gennatas, Katerina Papoutsaki, Natalia Dragoumi",N/A,N/A,N/A,N/A
Arasu Dharbar,2003,,Drama,Joone,N/A,"Sarath Kumar, Simran, Delhi Ganesh",Tamil,India,N/A,5.3
Banda Paramasivam,2003,,N/A,T.P. Gajendran,G.K. Gopinath,"Abbas, Vinu Chakravarthy, Livingston, Kalabhavan Mani",Tamil,India,N/A,N/A
Punnagai Poove,2003,,Romance,S.D. Sabha,R.N.R. Manohar,"Charlie, Kaveri, Nandha, Sarika",Tamil,India,N/A,4.5
Anbe Anbe,2003,,Drama,Mani Bharathi,N/A,"Manorama, M.N. Nambiar, Santhoshi, Shaam",Tamil,N/A,N/A,3.8
Saamy,2003,,"Action, Drama, Musical",Hari,Hari,"Vikram, Trisha Krishnan, Srinivasa Rao Kota, Vivek",Tamil,India,1 win & 5 nominations.,7.4
Inidhu Inidhu Kadhal Inidhu,2003,,N/A,Sakthi Chidambaram,Sreenu Vaitla,"Jai Akash, Hamsavardhan, Karunas, Livingston",Tamil,India,N/A,N/A
Pudhiya Geethai,2003,,"Action, Drama, Romance",Jagan,Jagan,"Joseph Vijay, Meera Jasmine, Ameesha Patel, Kalabhavan Mani","Tamil, Hindi",India,N/A,4.1
Parthiban Kanavu,2003,,Drama,Karu Pazhaniappan,Prasanna Kumar,"Srikanth, Sneha, Vivek, Devadarshini Chetan",Tamil,India,4 wins & 1 nomination.,6.8
Nala Damayanthi,2003,,Comedy,Mouli,"Kamal Haasan (story & screenplay), Mouli (dialogue)","Madhavan, Geethu Mohandas, Shrutika, Sriman","Tamil, English",India,N/A,7
Paarai,2003,,Action,K.S. Ravikumar,A.K. Lohithadas,"Jayaram, Ramya Krishnan, Sarath Kumar, Meena",Tamil,India,N/A,N/A
Jayam,2003,,"Action, Adventure, Comedy",M. Raja,M. Raja,"Jayam Ravi, Sada, Tottempudi Gopichand, Senthil",Tamil,India,N/A,5.8
Ice Bound,2003,,Drama,Roger Spottiswoode,"Jerri Nielsen (book), Maryanne Vollers (book), Peter Pruce (teleplay), Maria Nation (teleplay)","Susan Sarandon, Aidan Devine, Cynthia Mace, Paulino Nunes",English,"Canada, USA",1 nomination.,6.2
Kovilpatti Veeralakshmi,2003,,"Action, Drama",K. Rajeshwar,K. Rajeshwar,"Sherin, Sonu Sood",Tamil,N/A,N/A,6.4
Whistle,2003,,N/A,Jerry,N/A,"Vikramadithya, Sherin, Gayathri Raghuram, Vivek",Tamil,India,N/A,5.8
Kaakha..Kaakha: The Police,2003,,"Action, Crime, Drama",Gautham Menon,"Morgan Anthony (additional dialogue), Gautham Menon","Suriya, Jyothika, 'University' Jeevan, Daniel Balaji",Tamil,India,6 wins & 4 nominations.,8
Thithikudhe,2003,,N/A,Brindha Sarathy,Brindha Sarathy,"Jiiva, Shrutika, Sridevi Vijaykumar",Tamil,India,N/A,4.4
Alaudin,2003,,Drama,Ravi Chakkravarthy,Ravi Chakkravarthy,"Ashima Bhalla, Prabhu Deva, Manivannan, Raghuvaran",Tamil,India,N/A,4.7
Diwan,2003,,Action,N/A,N/A,"Sarath Kumar, Kiran Rathod, Sharmilee, Thennavan",Hindi,India,N/A,N/A
Boys,2003,,"Comedy, Drama, Music, Romance",S. Shankar,"S. Shankar, Sujatha (dialogue)","Siddharth, Nakhul, Bharath Srinivasan, Sreenivas Sai",Tamil,India,1 nomination.,7.2
Keanu Reeves: Journey to Success,2003,,Documentary,Brandon Christopher,Brandon Christopher (head writer),Keanu Reeves,English,USA,N/A,7
Thiruda Thirudi,2003,,"Comedy, Romance",Subramaniam Siva,Subramaniam Siva,"Adithya, Dhanush, Ilavarasu, Karunas",Tamil,India,N/A,6.9
Alai,2003,,"Comedy, Romance",Vikram K. Kumar,Vikram K. Kumar,"T.R. Silambarasan, Trisha Krishnan, Vivek, Raghuvaran",Tamil,India,N/A,3.8
Aalukkoru Aasai,2003,,N/A,N/A,N/A,"Meena, Sathyaraj, Vadivelu",Tamil,India,N/A,N/A
Hawa Kay Naam,2003,,Documentary,Sabiha Sumar,Sabiha Sumar,N/A,N/A,N/A,N/A,N/A
Galatta Ganapathy,2003,,Comedy,Karthik Kumar,Ram Selva,"Vinu Chakravarthy, Chitti Babu, Venniradai Moorthy, Pandiarajan",Tamil,India,N/A,N/A
Three Roses,2003,,"Action, Adventure",Sakthi Paramesh,"C.B. Anand, K. Jayapandian, Punitha Prakash (dialogue)","Abbas, Vijay Adhiraj, Madhan Bob, Rajan P. Dev",Tamil,India,N/A,5.4
Winner,2003,,"Action, Comedy, Drama, Romance",Sundar C.,"Sundar C., Gopal Ram (dialogue)","Prashanth, Kiran Rathod, Vadivelu, M.N. Nambiar","Tamil, Hindi",India,1 nomination.,6.4
Anjaneya,2003,,"Action, Crime, Drama",N. Maharajan,N/A,"Ajith Kumar, Meera Jasmine, Raghuvaran, Adithya Menon","Tamil, Hindi",India,N/A,3.7
Ottran,2003,,Action,Illangkannan,N/A,"Arjun, Simran, Sarath Babu, Aachi Manorama","Tamil, Hindi",India,N/A,5.5
Pithamagan,2003,,"Action, Drama",Bala,Bala,"Vikram, Suriya, Laila, Sangeetha",Tamil,India,10 wins & 1 nomination.,8.4
Thirumalai,2003,,"Action, Romance",Ramana,Ramana,"Avinash, Manoj K. Jayan, Jyothika, Karunas",Tamil,India,N/A,6
Jay Jay,2003,,Romance,"Sarab, Saran",N/A,"Madhavan, Priyanka Kothari, Pooja Umashankar, Kalabhavan Mani","Tamil, Telugu",India,N/A,5.5
Iyarkai,2003,,Romance,S.P. Jhananathan,S.P. Jhananathan,"Arunkumar, Sima Bisvas, Chinnijayanth, Karunas",Tamil,India,2 wins.,7.2
Kurumbu,2003,,Comedy,Vishnuvardhan,"Nivas (story), Vishnuvardhan (screenplay)","Diya, Meera Krishna, Ramya Krishnan, Kuyili",Tamil,India,N/A,2.5
Joot,2003,,N/A,N/A,N/A,"Meera Jasmine, Srikanth, Fefsi Vijayan, Vivek",Tamil,India,1 nomination.,4
Soori,2003,,Romance,Selvan,Selvan (story),"R. Parthepan, Uma Shankari, Vijayalakshmi",Tamil,India,N/A,3.8
Kadhal Kirukkan,2003,,N/A,N/A,N/A,"Richa Pallod, Parthiban, Vineeth",Tamil,India,N/A,2.6
Oruththi,2003,,Drama,Amshan Kumar,Ki Rajanarayanan (novel),"Bharathi Mani, Thomas Ober, Poorvaja",Tamil,India,N/A,6.7
B.M.O.C.: Big Man on Campus,2004–,,Romance,N/A,N/A,"JC Coccoli, Whitney Drolen",English,USA,N/A,6.5
Engal Anna,2004,,"Action, Comedy, Drama",Siddique,"Gokula Krishnan, Siddique","Vijayakanth, Prabhu Deva, Namitha, Swarnamalya",Tamil,India,N/A,5.5
Jai,2004,,Romance,Teja,Teja,"Ayesha Jhulka, Navdeep, Santoshini",Telugu,India,N/A,5.6
Thendral,2004,,N/A,Thangar Bachan,N/A,"Aravind Bachan, Madhan Bob, Ramesh Khanna, Parthiban",Tamil,India,N/A,N/A
Vayasu Pasanga,2004,,N/A,Bharati Kannan,N/A,"Anush, Jai Arvind, Kamlesh, Livingston",Tamil,India,N/A,N/A
Kamaraj,2004,,Drama,A. Balakrishnan,N/A,"J. Mahendran, Richard Mathuram, Sampath, K. Vijayan",Tamil,India,N/A,8.1
Varnajalam,2004,,Action,N/A,N/A,"Riyaz Khan, Nasser, Sada, Radhika Sarathkumar",Hindi,India,N/A,N/A
Autograph,2004,,Romance,Cheran,Cheran,"Cheran, Sneha, Gopika, Kaniha",Tamil,India,9 wins & 1 nomination.,7.7
Kangalal Kaidhu Sei,2004,,Drama,Bharathiraja,Bharathiraja,"Vaseekaran, Priyamani, Sanath Gunathilake, Aakash",Tamil,India,1 win.,5.3
Adi Thadi,2004,,N/A,N/A,N/A,Satyaraj,Tamil,India,N/A,4.8
Gambeeram,2004,,"Action, Comedy, Crime, Drama",Suresh,"Hamid Bhai (dialogue), Dinesh Chakraborty (lyrics), Suresh (story and screenplay)","Tanikella Bharani, Brahmanandam, Sarath Kumar, Laila","Tamil, Hindi",India,N/A,4.5
